sp,step,count,score,phylodist
Peromyscus californicus,imputed,36,0.05787781350482315,136.8315069419
Peromyscus crinitus,imputed,9,0.004962779156327543,136.8315079244
Peromyscus crinitus,imputed,9,0.014516129032258065,136.8315079244
Peromyscus difficilis,imputed,46,0.004975124378109453,136.8315079244
Peromyscus difficilis,imputed,46,0.0738362760834671,136.8315079244
Peromyscus eremicus,imputed,65,0.007462686567164179,136.8315071879
Peromyscus eremicus,imputed,65,0.10383386581469649,136.8315071879
Peromyscus gossypinus,imputed,128,0.01488833746898263,136.8315074333
Peromyscus gossypinus,imputed,128,0.20253164556962025,136.8315074333
Peromyscus leucopus,imputed,166,0.027227722772277228,136.8315074331
Peromyscus leucopus,imputed,166,0.25617283950617287,136.8315074331
Peromyscus maniculatus,imputed,354,0.0345679012345679,136.8315072621
Peromyscus maniculatus,imputed,354,0.5396341463414634,136.8315072621
Peromyscus megalops,imputed,4,0.0024875621890547263,136.8315069413
Peromyscus megalops,imputed,4,0.0064516129032258064,136.8315069413
Peromyscus melanophrys,imputed,4,0.0024875621890547263,136.8315079249
Peromyscus melanophrys,imputed,4,0.0064516129032258064,136.8315079249
Peromyscus melanotis,imputed,6,0.0024813895781637717,136.8315081711
Peromyscus melanotis,imputed,6,0.00967741935483871,136.8315081711
Peromyscus mexicanus,imputed,22,0.0024752475247524753,136.8315079241
Peromyscus mexicanus,imputed,22,0.03542673107890499,136.8315079241
Peromyscus truei,imputed,85,0.009925558312655087,136.83150839131
Peromyscus truei,imputed,85,0.136,136.83150839131
Petaurus breviceps,imputed,71,0.004975124378109453,324.1576215527
Petaurus breviceps,imputed,71,0.11059190031152648,324.1576215527
Phacochoerus aethiopicus,imputed,128,0.009779951100244499,144.239397935
Phacochoerus aethiopicus,imputed,128,0.1887905604719764,144.239397935
Phacochoerus africanus,imputed,67,0.0049261083743842365,144.239396946
Phacochoerus africanus,imputed,67,0.1006006006006006,144.239396946
Phascolarctos cinereus,imputed,36,0.0024875621890547263,324.157618682
Phascolarctos cinereus,imputed,36,0.05787781350482315,324.157618682
Philander opossum,imputed,143,0.019851116625310174,324.15760382159
Philander opossum,imputed,143,0.21311475409836064,324.15760382159
Philantomba maxwellii,imputed,21,0.032915360501567396,144.23939902081
Philantomba monticola,imputed,35,0.0024813895781637717,144.23939902081
Philantomba monticola,imputed,35,0.0546875,144.23939902081
Philetor brachypterus,imputed,9,0.0024875621890547263,144.2394200367
Philetor brachypterus,imputed,9,0.014492753623188406,144.2394200367
Phoca largha,imputed,23,0.0024691358024691358,144.2394199854
Phoca largha,imputed,23,0.036741214057507986,144.2394199854
Phoca vitulina,imputed,128,0.014742014742014743,144.2394199854
Phoca vitulina,imputed,128,0.19937694704049844,144.2394199854
Phocarctos hookeri,imputed,9,0.014469453376205787,144.2394198966
Phocoena phocoena,imputed,6,0.0096,144.2393981293
Phocoenoides dalli,imputed,43,0.0024875621890547263,144.2393981293
Phocoenoides dalli,imputed,43,0.06814580031695722,144.2393981293
Phyllostomus discolor,imputed,65,0.004962779156327543,144.2393928746
Phyllostomus discolor,imputed,65,0.10333863275039745,144.2393928746
Phyllostomus hastatus,imputed,146,0.02977667493796526,144.2393912756
Phyllostomus hastatus,imputed,146,0.2267080745341615,144.2393912756
Phyllotis darwini,imputed,6,0.0024875621890547263,136.8315098911
Phyllotis darwini,imputed,6,0.00967741935483871,136.8315098911
Physeter macrocephalus,imputed,22,0.0024813895781637717,144.23939892
Physeter macrocephalus,imputed,22,0.035256410256410256,144.23939892
Piliocolobus badius,imputed,103,0.012345679012345678,
Piliocolobus badius,imputed,103,0.1627172195892575,
Piliocolobus rufomitratus,imputed,53,0.0024813895781637717,
Piliocolobus rufomitratus,imputed,53,0.0848,
Piliocolobus semlikiensis,imputed,1,0.0024875621890547263,
Piliocolobus semlikiensis,imputed,1,0.0016129032258064516,
Piliocolobus tephrosceles,imputed,79,0.004962779156327543,
Piliocolobus tephrosceles,imputed,79,0.12559618441971382,
Pipistrellus abramus,imputed,52,0.0024691358024691358,144.2394198847
Pipistrellus abramus,imputed,52,0.08267090620031796,144.2394198847
Pipistrellus ceylonicus,imputed,42,0.0024875621890547263,144.2394208657
Pipistrellus ceylonicus,imputed,42,0.06656101426307448,144.2394208657
Pipistrellus hesperidus,imputed,68,0.0024875621890547263,144.2394188433
Pipistrellus hesperidus,imputed,68,0.10776545166402536,144.2394188433
Pipistrellus kuhlii,imputed,51,0.007462686567164179,144.2394188433
Pipistrellus kuhlii,imputed,51,0.08173076923076923,144.2394188433
Pipistrellus nathusii,imputed,39,0.004962779156327543,144.2394180399
Pipistrellus nathusii,imputed,39,0.0625,144.2394180399
Pipistrellus pipistrellus,imputed,90,0.009852216748768473,144.2394200334
Pipistrellus pipistrellus,imputed,90,0.1355421686746988,144.2394200334
Pithecia monachus,imputed,16,0.0024875621890547263,59.67872525041
Pithecia monachus,imputed,16,0.02576489533011272,59.67872525041
Pithecia pithecia,imputed,49,0.007462686567164179,59.6787256035
Pithecia pithecia,imputed,49,0.07814992025518341,59.6787256035
Platyrrhinus helleri,imputed,55,0.009950248756218905,144.2393906362
Platyrrhinus helleri,imputed,55,0.088,144.2393906362
Platyrrhinus lineatus,imputed,21,0.0024875621890547263,144.2393906352
Platyrrhinus lineatus,imputed,21,0.03376205787781351,144.2393906352
Plecotus auritus,imputed,100,0.009950248756218905,144.2394185452
Plecotus auritus,imputed,100,0.15698587127158556,144.2394185452
Plecotus austriacus,imputed,6,0.0024875621890547263,144.2394212228
Plecotus austriacus,imputed,6,0.00967741935483871,144.2394212228
Pongo abelii,imputed,58,0.004975124378109453,19.415235799
Pongo abelii,imputed,58,0.0928,19.415235799
Pongo pygmaeus,imputed,233,0.04466501240694789,19.415235799
Pongo pygmaeus,imputed,233,0.3431516936671576,19.415235799
Potamochoerus porcus,imputed,53,0.0024691358024691358,144.239397606
Potamochoerus porcus,imputed,53,0.07922272047832586,144.239397606
Potorous tridactylus,imputed,39,0.0024813895781637717,324.1576229638
Potorous tridactylus,imputed,39,0.0625,324.1576229638
Potos flavus,imputed,87,0.009950248756218905,144.2394203932
Potos flavus,imputed,87,0.13787638668779714,144.2394203932
Praomys daltoni,imputed,19,0.0024875621890547263,136.8315043588
Praomys daltoni,imputed,19,0.03064516129032258,136.8315043588
Praomys jacksoni,imputed,5,0.0024752475247524753,136.8315043579
Praomys jacksoni,imputed,5,0.008064516129032258,136.8315043579
Praomys rostratus,imputed,19,0.0024875621890547263,136.8315040368
Praomys rostratus,imputed,19,0.03064516129032258,136.8315040368
Presbytis melalophos,imputed,2,0.0024875621890547263,42.5871551969
Presbytis melalophos,imputed,2,0.0032258064516129032,42.5871551969
Prionailurus bengalensis,imputed,70,0.0024691358024691358,144.2394226629
Prionailurus bengalensis,imputed,70,0.10989010989010989,144.2394226629
Prionailurus planiceps,imputed,11,0.0176,144.2394226629
Prionailurus viverrinus,imputed,9,0.0144,144.2394227222
Procapra gutturosa,imputed,12,0.0024875621890547263,144.23939921631
Procapra gutturosa,imputed,12,0.019077901430842606,144.23939921631
Procolobus verus,imputed,30,0.048,42.5871565425
Procyon cancrivorus,imputed,21,0.0024875621890547263,144.2394186535
Procyon cancrivorus,imputed,21,0.03376205787781351,144.2394186535
Procyon lotor,imputed,216,0.04668304668304668,144.2394186242
Procyon lotor,imputed,216,0.3059490084985836,144.2394186242
Procyon pygmaeus,imputed,47,0.0024752475247524753,144.2394186535
Procyon pygmaeus,imputed,47,0.07401574803149606,144.2394186535
Proechimys cuvieri,imputed,37,0.0024875621890547263,136.83151089425
Proechimys cuvieri,imputed,37,0.05929487179487179,136.83151089425
Proechimys guairae,imputed,46,0.0024813895781637717,136.8315129897
Proechimys guairae,imputed,46,0.07371794871794872,136.8315129897
Proechimys guyannensis,imputed,349,0.034653465346534656,136.8315115442
Proechimys guyannensis,imputed,349,0.5256024096385542,136.8315115442
Proechimys longicaudatus,imputed,1,0.0024875621890547263,136.8315108935
Proechimys longicaudatus,imputed,1,0.0016129032258064516,136.8315108935
Proechimys semispinosus,imputed,116,0.01990049751243781,136.8315110629
Proechimys semispinosus,imputed,116,0.17956656346749225,136.8315110629
Propithecus coquereli,imputed,66,0.0024875621890547263,128.3285308678
Propithecus coquereli,imputed,66,0.1045958795562599,128.3285308678
Propithecus verreauxi,imputed,66,0.0024875621890547263,128.3285308677
Propithecus verreauxi,imputed,66,0.1045958795562599,128.3285308677
Proteles cristata,imputed,21,0.0024875621890547263,144.2394189159
Proteles cristata,imputed,21,0.03376205787781351,144.2394189159
Pseudocheirus peregrinus,imputed,36,0.0024875621890547263,324.157621585
Pseudocheirus peregrinus,imputed,36,0.05787781350482315,324.157621585
Pseudois nayaur,imputed,19,0.030497592295345103,144.23939826171
Pseudomys novaehollandiae,imputed,35,0.0024875621890547263,136.83150575926
Pseudomys novaehollandiae,imputed,35,0.05627009646302251,136.83150575926
Pseudorca crassidens,imputed,6,0.00964630225080386,144.23939796517
Pteronotus davyi,imputed,82,0.01488833746898263,144.2393912796
Pteronotus davyi,imputed,82,0.1277258566978193,144.2393912796
Pteronotus parnellii,imputed,91,0.017326732673267328,144.239392559
Pteronotus parnellii,imputed,91,0.14130434782608695,144.239392559
Pteropus admiralitatum,imputed,7,0.0024875621890547263,144.23940728148
Pteropus admiralitatum,imputed,7,0.01129032258064516,144.23940728148
Pteropus alecto,imputed,232,0.024875621890547265,144.23940708939
Pteropus alecto,imputed,232,0.36024844720496896,144.23940708939
Pteropus capistratus,imputed,7,0.0024875621890547263,144.2394074412
Pteropus capistratus,imputed,7,0.01129032258064516,144.2394074412
Pteropus conspicillatus,imputed,49,0.007462686567164179,144.2394070252
Pteropus conspicillatus,imputed,49,0.07814992025518341,144.2394070252
Pteropus dasymallus,imputed,3,0.004838709677419355,144.2394069602
Pteropus giganteus,imputed,47,0.0049382716049382715,144.2394071204
Pteropus giganteus,imputed,47,0.07532051282051282,144.2394071204
Pteropus hypomelanus,imputed,105,0.012437810945273632,144.2394070252
Pteropus hypomelanus,imputed,105,0.16719745222929935,144.2394070252
Pteropus lylei,imputed,55,0.0049382716049382715,144.23940704991
Pteropus lylei,imputed,55,0.088,144.23940704991
Pteropus neohibernicus,imputed,7,0.0024875621890547263,144.2394071214
Pteropus neohibernicus,imputed,7,0.01129032258064516,144.2394071214
Pteropus poliocephalus,imputed,125,0.014925373134328358,144.2394071213
Pteropus poliocephalus,imputed,125,0.19809825673534073,144.2394071213
Pteropus pumilus,imputed,32,0.0024875621890547263,144.2394068005
Pteropus pumilus,imputed,32,0.051364365971107544,144.2394068005
Pteropus rodricensis,imputed,32,0.0024875621890547263,144.239407185
Pteropus rodricensis,imputed,32,0.051364365971107544,144.239407185
Pteropus rufus,imputed,110,0.009950248756218905,144.23940708835
Pteropus rufus,imputed,110,0.1732283464566929,144.23940708835
Pteropus scapulatus,imputed,218,0.022388059701492536,144.2394061605
Pteropus scapulatus,imputed,218,0.34009360374414976,144.2394061605
Pteropus vampyrus,imputed,51,0.007462686567164179,144.239407185
Pteropus vampyrus,imputed,51,0.0821256038647343,144.239407185
Pudu puda,imputed,18,0.028481012658227847,144.2393952956
Puma concolor,imputed,107,0.01707317073170732,144.2394230164
Puma concolor,imputed,107,0.16614906832298137,144.2394230164
Pusa caspica,imputed,70,0.007462686567164179,144.23941974968
Pusa caspica,imputed,70,0.11006289308176101,144.23941974968
Pusa hispida,imputed,57,0.0024630541871921183,144.239419897
Pusa hispida,imputed,57,0.09018987341772151,144.239419897
Pusa sibirica,imputed,76,0.0049504950495049506,144.239419897
Pusa sibirica,imputed,76,0.11949685534591195,144.239419897
Pygathrix nemaeus,imputed,62,0.004975124378109453,42.587155091
Pygathrix nemaeus,imputed,62,0.0985691573926868,42.587155091
Rangifer tarandus,imputed,115,0.012224938875305624,144.2393976022
Rangifer tarandus,imputed,115,0.17611026033690658,144.2393976022
Raphicerus campestris,imputed,25,0.0024875621890547263,144.23939723921
Raphicerus campestris,imputed,25,0.03987240829346093,144.23939723921
Raphicerus sharpei,imputed,12,0.0024875621890547263,144.23939723921
Raphicerus sharpei,imputed,12,0.019077901430842606,144.23939723921
Rattus exulans,imputed,90,0.009925558312655087,136.8315043567
Rattus exulans,imputed,90,0.13761467889908258,136.8315043567
Rattus fuscipes,imputed,7,0.0024875621890547263,136.8315020815
Rattus fuscipes,imputed,7,0.01129032258064516,136.8315020815
Rattus losea,imputed,56,0.004975124378109453,136.831503482
Rattus losea,imputed,56,0.08945686900958466,136.831503482
Rattus lutreolus,imputed,36,0.0024875621890547263,136.8315035404
Rattus lutreolus,imputed,36,0.05787781350482315,136.8315035404
Rattus nitidus,imputed,58,0.004975124378109453,136.8315032488
Rattus nitidus,imputed,58,0.09294871794871795,136.8315032488
Rattus norvegicus,imputed,190,0.05783132530120482,136.8315032485
Rattus norvegicus,imputed,190,0.2761627906976744,136.8315032485
Rattus pyctoris,imputed,39,0.0024875621890547263,136.8315031603
Rattus pyctoris,imputed,39,0.06230031948881789,136.8315031603
Rattus rattus,imputed,286,0.05811138014527845,136.83150316984
Rattus rattus,imputed,286,0.40168539325842695,136.83150316984
Rattus sordidus,imputed,36,0.0024875621890547263,136.8315032493
Rattus sordidus,imputed,36,0.05787781350482315,136.8315032493
Rattus tanezumi,imputed,83,0.007462686567164179,136.8315031895
Rattus tanezumi,imputed,83,0.1321656050955414,136.8315031895
Rattus tiomanicus,imputed,25,0.04012841091492777,136.83150325735
Redunca arundinum,imputed,51,0.004889975550122249,144.2393961529
Redunca arundinum,imputed,51,0.07882534775888717,144.2393961529
Redunca fulvorufula,imputed,50,0.0024813895781637717,144.2393964827
Redunca fulvorufula,imputed,50,0.078125,144.2393964827
Redunca redunca,imputed,18,0.028481012658227847,144.2393961529
Reithrodontomys fulvescens,imputed,3,0.0024875621890547263,136.8315101359
Reithrodontomys fulvescens,imputed,3,0.004838709677419355,136.8315101359
Reithrodontomys megalotis,imputed,89,0.009925558312655087,136.8315093992
Reithrodontomys megalotis,imputed,89,0.1390625,136.8315093992
Reithrodontomys sumichrasti,imputed,1,0.001610305958132045,136.8315098905
Rhabdomys pumilio,imputed,75,0.004975124378109453,136.831503716
Rhabdomys pumilio,imputed,75,0.11885895404120443,136.831503716
Rhinoceros unicornis,imputed,91,0.0024813895781637717,144.2394314085
Rhinoceros unicornis,imputed,91,0.1439873417721519,144.2394314085
Rhinolophus affinis,imputed,143,0.01240694789081886,144.2394091099
Rhinolophus affinis,imputed,143,0.20784883720930233,144.2394091099
Rhinolophus alcyone,imputed,2,0.0032258064516129032,144.2394092698
Rhinolophus blasii,imputed,22,0.0024813895781637717,144.2394071867
Rhinolophus blasii,imputed,22,0.03531300160513644,144.2394071867
Rhinolophus cornutus,imputed,72,0.004975124378109453,
Rhinolophus cornutus,imputed,72,0.10794602698650675,
Rhinolophus eloquens,imputed,4,0.0024813895781637717,144.2394071875
Rhinolophus eloquens,imputed,4,0.0064516129032258064,144.2394071875
Rhinolophus euryale,imputed,19,0.0024875621890547263,144.2394068674
Rhinolophus euryale,imputed,19,0.030595813204508857,144.2394068674
Rhinolophus ferrumequinum,imputed,147,0.0171990171990172,144.239408149
Rhinolophus ferrumequinum,imputed,147,0.2161764705882353,144.239408149
Rhinolophus hildebrandtii,imputed,1,0.0016129032258064516,144.239406546
Rhinolophus hipposideros,imputed,69,0.004975124378109453,144.2394079891
Rhinolophus hipposideros,imputed,69,0.1031390134529148,144.2394079891
Rhinolophus lepidus,imputed,4,0.0064516129032258064,144.2394083085
Rhinolophus macrotis,imputed,84,0.0049504950495049506,144.2394081796
Rhinolophus macrotis,imputed,84,0.12593703148425786,144.2394081796
Rhinolophus mehelyi,imputed,19,0.0024875621890547263,144.2394068675
Rhinolophus mehelyi,imputed,19,0.030595813204508857,144.2394068675
Rhinolophus pearsonii,imputed,39,0.0024691358024691358,144.2394083086
Rhinolophus pearsonii,imputed,39,0.0624,144.2394083086
Rhinolophus pusillus,imputed,122,0.01240694789081886,144.2394083085
Rhinolophus pusillus,imputed,122,0.1783625730994152,144.2394083085
Rhinolophus rouxii,imputed,63,0.004962779156327543,144.2394083088
Rhinolophus rouxii,imputed,63,0.10031847133757962,144.2394083088
Rhinolophus sinicus,imputed,83,0.0049504950495049506,144.2394083089
Rhinolophus sinicus,imputed,83,0.12425149700598802,144.2394083089
Rhinophylla pumilio,imputed,39,0.0024875621890547263,144.239389034
Rhinophylla pumilio,imputed,39,0.06270096463022508,144.239389034
